Warm-started from BC checkpoint: models/checkpoints/bc_mlp_gen1_v3_rb5.pt
BC KL-anchor attached: models/checkpoints/bc_mlp_gen1_v3_rb5.pt (coef 0.05, constant)
Starting PPO training: 5000000 steps | obs_mode=v3 (obs_size=1032) | rollout=512 steps | num_envs=8 | device=cuda | opponent=selfplay=0.5,damagefirst=0.3,random=0.2 (pool: models/ppo/checkpoints/m9p2c) | checkpoint every 250000 steps | opp_coef=0.1
Value warmup: policy frozen until step 200000
/home/laith/Projects/pokemon-showdown-ai/models/ppo/train.py:271: UserWarning: checkpoint has no 'opp_head'; using a freshly initialized opponent-prediction head (expected for pre-M5 checkpoints)
  opponent = PPOAgent.load(str(path), device=device)
/home/laith/Projects/pokemon-showdown-ai/models/ppo/train.py:271: UserWarning: could not restore optimizer state (loaded state dict contains a parameter group that doesn't match the size of optimizer's group); using a fresh optimizer (expected when loading a pre-M5 checkpoint into the headed agent)
  opponent = PPOAgent.load(str(path), device=device)
Step 92456/5000000 | Win rate (rollout): 0.17 | Loss: 0.265 | Opp label coverage: 0.90
Step 92968/5000000 | Win rate (rollout): 0.30 | Loss: 0.285 | Opp label coverage: 0.76
Step 93485/5000000 | Win rate (rollout): 0.20 | Loss: 0.298 | Opp label coverage: 0.89
Step 93997/5000000 | Win rate (rollout): 0.50 | Loss: 0.301 | Opp label coverage: 0.82
Step 94514/5000000 | Win rate (rollout): 0.54 | Loss: 0.306 | Opp label coverage: 0.89
Step 95027/5000000 | Win rate (rollout): 0.38 | Loss: 0.305 | Opp label coverage: 0.89
Step 95543/5000000 | Win rate (rollout): 0.57 | Loss: 0.284 | Opp label coverage: 0.88
Step 96060/5000000 | Win rate (rollout): 0.46 | Loss: 0.352 | Opp label coverage: 0.90
Step 96574/5000000 | Win rate (rollout): 0.46 | Loss: 0.293 | Opp label coverage: 0.90
Step 97090/5000000 | Win rate (rollout): 0.50 | Loss: 0.277 | Opp label coverage: 0.90
Step 97602/5000000 | Win rate (rollout): 0.58 | Loss: 0.310 | Opp label coverage: 0.77
Step 98114/5000000 | Win rate (rollout): 0.44 | Loss: 0.317 | Opp label coverage: 0.90
Step 98626/5000000 | Win rate (rollout): 0.25 | Loss: 0.345 | Opp label coverage: 0.88
Step 99141/5000000 | Win rate (rollout): 0.58 | Loss: 0.322 | Opp label coverage: 0.91
Step 99654/5000000 | Win rate (rollout): 0.69 | Loss: 0.275 | Opp label coverage: 0.91
Step 100166/5000000 | Win rate (rollout): 0.58 | Loss: 0.322 | Opp label coverage: 0.85
Step 100678/5000000 | Win rate (rollout): 0.38 | Loss: 0.288 | Opp label coverage: 0.90
Step 101190/5000000 | Win rate (rollout): 0.25 | Loss: 0.306 | Opp label coverage: 0.87
Step 101706/5000000 | Win rate (rollout): 0.44 | Loss: 0.320 | Opp label coverage: 0.91
Step 102221/5000000 | Win rate (rollout): 0.42 | Loss: 0.304 | Opp label coverage: 0.91
Step 102738/5000000 | Win rate (rollout): 0.50 | Loss: 0.315 | Opp label coverage: 0.89
Step 103250/5000000 | Win rate (rollout): 0.25 | Loss: 0.283 | Opp label coverage: 0.84
Step 103762/5000000 | Win rate (rollout): 0.42 | Loss: 0.369 | Opp label coverage: 0.82
Step 104274/5000000 | Win rate (rollout): 0.29 | Loss: 0.289 | Opp label coverage: 0.79
Step 104786/5000000 | Win rate (rollout): 0.31 | Loss: 0.303 | Opp label coverage: 0.84
Step 105298/5000000 | Win rate (rollout): 0.33 | Loss: 0.345 | Opp label coverage: 0.83
Step 105810/5000000 | Win rate (rollout): 0.22 | Loss: 0.351 | Opp label coverage: 0.81
Step 106325/5000000 | Win rate (rollout): 0.33 | Loss: 0.275 | Opp label coverage: 0.90
Step 106837/5000000 | Win rate (rollout): 0.44 | Loss: 0.301 | Opp label coverage: 0.88
Step 107349/5000000 | Win rate (rollout): 0.45 | Loss: 0.305 | Opp label coverage: 0.83
Step 107864/5000000 | Win rate (rollout): 0.56 | Loss: 0.354 | Opp label coverage: 0.90
Step 108378/5000000 | Win rate (rollout): 0.43 | Loss: 0.328 | Opp label coverage: 0.89
Step 108892/5000000 | Win rate (rollout): 0.08 | Loss: 0.316 | Opp label coverage: 0.91
Step 109410/5000000 | Win rate (rollout): 0.21 | Loss: 0.287 | Opp label coverage: 0.89
Step 109927/5000000 | Win rate (rollout): 0.21 | Loss: 0.268 | Opp label coverage: 0.88
Step 110439/5000000 | Win rate (rollout): 0.50 | Loss: 0.344 | Opp label coverage: 0.83
Step 110951/5000000 | Win rate (rollout): 0.12 | Loss: 0.272 | Opp label coverage: 0.91
Step 111463/5000000 | Win rate (rollout): 0.00 | Loss: 0.255 | Opp label coverage: 0.83
Step 111980/5000000 | Win rate (rollout): 0.38 | Loss: 0.315 | Opp label coverage: 0.90
Step 112492/5000000 | Win rate (rollout): 0.20 | Loss: 0.260 | Opp label coverage: 0.84
Step 113006/5000000 | Win rate (rollout): 0.33 | Loss: 0.312 | Opp label coverage: 0.91
Step 113518/5000000 | Win rate (rollout): 0.15 | Loss: 0.294 | Opp label coverage: 0.82
Step 114037/5000000 | Win rate (rollout): 0.11 | Loss: 0.246 | Opp label coverage: 0.89
Step 114553/5000000 | Win rate (rollout): 0.23 | Loss: 0.333 | Opp label coverage: 0.88
Step 115065/5000000 | Win rate (rollout): 0.25 | Loss: 0.344 | Opp label coverage: 0.84
Step 115581/5000000 | Win rate (rollout): 0.33 | Loss: 0.276 | Opp label coverage: 0.90
Step 116093/5000000 | Win rate (rollout): 0.15 | Loss: 0.293 | Opp label coverage: 0.83
Step 116612/5000000 | Win rate (rollout): 0.23 | Loss: 0.323 | Opp label coverage: 0.88
Step 117124/5000000 | Win rate (rollout): 0.38 | Loss: 0.308 | Opp label coverage: 0.91
Step 117637/5000000 | Win rate (rollout): 0.36 | Loss: 0.281 | Opp label coverage: 0.90
Step 118153/5000000 | Win rate (rollout): 0.42 | Loss: 0.327 | Opp label coverage: 0.90
Step 118669/5000000 | Win rate (rollout): 0.50 | Loss: 0.309 | Opp label coverage: 0.91
Step 119181/5000000 | Win rate (rollout): 0.33 | Loss: 0.340 | Opp label coverage: 0.83
Step 119697/5000000 | Win rate (rollout): 0.45 | Loss: 0.322 | Opp label coverage: 0.91
Step 120209/5000000 | Win rate (rollout): 0.57 | Loss: 0.265 | Opp label coverage: 0.84
Step 120721/5000000 | Win rate (rollout): 0.33 | Loss: 0.313 | Opp label coverage: 0.85
Step 121236/5000000 | Win rate (rollout): 0.46 | Loss: 0.298 | Opp label coverage: 0.89
Step 121748/5000000 | Win rate (rollout): 0.20 | Loss: 0.320 | Opp label coverage: 0.90
